,timestamp,count,in_china
707,2016-06-01,111,1
708,2016-06-01,84,1
710,2016-06-01,93,1
713,2016-06-01,98,1
715,2016-06-01,110,1
719,2016-06-01,112,1
722,2016-06-01,84,1
724,2016-06-01,106,1
726,2016-06-01,105,1
728,2016-06-01,118,1
730,2016-06-01,102,1
734,2016-06-01,90,1
735,2016-06-01,100,1
736,2016-06-01,112,1
739,2016-06-01,91,1
740,2016-06-01,112,1
741,2016-06-01,104,1
742,2016-06-01,113,1
743,2016-06-01,106,1
744,2016-06-02,106,1
750,2016-06-02,118,1
751,2016-06-02,128,1
752,2016-06-02,124,1
753,2016-06-02,83,1
754,2016-06-02,136,1
755,2016-06-02,102,1
760,2016-06-02,87,1
761,2016-06-02,82,1
762,2016-06-02,99,1
763,2016-06-02,104,1
764,2016-06-02,98,1
769,2016-06-02,84,1
771,2016-06-02,98,1
773,2016-06-02,102,1
774,2016-06-02,108,1
776,2016-06-02,119,1
777,2016-06-02,99,1
787,2016-06-02,115,1
788,2016-06-02,116,1
790,2016-06-02,102,1
791,2016-06-02,91,1
792,2016-06-02,114,1
793,2016-06-02,111,1
794,2016-06-02,114,1
795,2016-06-02,112,1
796,2016-06-02,112,1
797,2016-06-02,114,1
801,2016-06-02,114,1
802,2016-06-02,114,1
803,2016-06-02,131,1
805,2016-06-02,101,1
808,2016-06-02,116,1
809,2016-06-02,94,1
811,2016-06-02,117,1
817,2016-06-02,101,1
818,2016-06-02,116,1
820,2016-06-02,119,1
821,2016-06-02,103,1
822,2016-06-02,117,1
823,2016-06-02,112,1
824,2016-06-02,115,1
825,2016-06-02,91,1
827,2016-06-02,116,1
828,2016-06-02,115,1
829,2016-06-02,116,1
830,2016-06-02,111,1
831,2016-06-02,114,1
832,2016-06-02,115,1
833,2016-06-02,113,1
834,2016-06-02,109,1
835,2016-06-02,107,1
836,2016-06-02,111,1
837,2016-06-02,114,1
838,2016-06-02,114,1
839,2016-06-02,115,1
840,2016-06-02,115,1
841,2016-06-02,111,1
845,2016-06-02,81,1
846,2016-06-02,108,1
848,2016-06-02,106,1
849,2016-06-02,104,1
850,2016-06-02,103,1
851,2016-06-02,102,1
852,2016-06-02,97,1
853,2016-06-02,100,1
854,2016-06-02,98,1
855,2016-06-02,92,1
856,2016-06-02,116,1
857,2016-06-02,122,1
858,2016-06-02,108,1
861,2016-06-02,111,1
863,2016-06-02,82,1
865,2016-06-02,115,1
866,2016-06-02,128,1
867,2016-06-02,119,1
868,2016-06-02,115,1
869,2016-06-02,103,1
870,2016-06-02,120,1
871,2016-06-02,123,1
872,2016-06-02,85,1
876,2016-06-02,81,1
883,2016-06-02,83,1
884,2016-06-02,85,1
889,2016-06-02,91,1
893,2016-06-02,101,1
895,2016-06-03,103,1
896,2016-06-03,100,1
898,2016-06-03,82,1
899,2016-06-03,120,1
908,2016-06-03,115,1
909,2016-06-03,111,1
910,2016-06-03,112,1
911,2016-06-03,114,1
912,2016-06-03,113,1
913,2016-06-03,107,1
914,2016-06-03,112,1
915,2016-06-03,119,1
916,2016-06-03,116,1
917,2016-06-03,110,1
918,2016-06-03,115,1
919,2016-06-03,115,1
921,2016-06-03,81,1
922,2016-06-03,110,1
923,2016-06-03,111,1
924,2016-06-03,111,1
925,2016-06-03,111,1
926,2016-06-03,116,1
927,2016-06-03,111,1
928,2016-06-03,94,1
929,2016-06-03,97,1
930,2016-06-03,116,1
931,2016-06-03,83,1
934,2016-06-03,109,1
938,2016-06-03,117,1
941,2016-06-03,86,1
946,2016-06-03,91,1
947,2016-06-03,98,1
948,2016-06-03,113,1
949,2016-06-03,130,1
950,2016-06-03,121,1
951,2016-06-03,97,1
954,2016-06-03,112,1
956,2016-06-03,103,1
959,2016-06-03,114,1
960,2016-06-03,105,1
962,2016-06-03,118,1
963,2016-06-03,116,1
965,2016-06-03,114,1
966,2016-06-03,108,1
970,2016-06-03,112,1
971,2016-06-03,105,1
975,2016-06-03,92,1
977,2016-06-03,87,1
978,2016-06-03,111,1
979,2016-06-03,97,1
984,2016-06-03,111,1
985,2016-06-03,112,1
986,2016-06-03,105,1
989,2016-06-03,90,1
990,2016-06-03,115,1
992,2016-06-03,97,1
993,2016-06-03,97,1
994,2016-06-03,87,1
995,2016-06-03,90,1
996,2016-06-03,98,1
998,2016-06-03,110,1
999,2016-06-03,113,1
1000,2016-06-03,114,1
1001,2016-06-03,113,1
1002,2016-06-03,115,1
1003,2016-06-03,108,1
1004,2016-06-03,117,1
1005,2016-06-03,107,1
1006,2016-06-03,118,1
1007,2016-06-03,117,1
1008,2016-06-03,118,1
1009,2016-06-03,117,1
1010,2016-06-03,118,1
1011,2016-06-03,118,1
1012,2016-06-03,114,1
1013,2016-06-03,118,1
1014,2016-06-03,118,1
1015,2016-06-03,120,1
1016,2016-06-03,119,1
1017,2016-06-03,115,1
1018,2016-06-03,100,1
1020,2016-06-03,116,1
1023,2016-06-03,110,1
1025,2016-06-03,89,1
1026,2016-06-03,94,1
1029,2016-06-03,94,1
1030,2016-06-03,108,1
1035,2016-06-04,107,1
1036,2016-06-04,103,1
1038,2016-06-04,107,1
1039,2016-06-04,104,1
1040,2016-06-04,115,1
1041,2016-06-04,117,1
1042,2016-06-04,116,1
1043,2016-06-04,93,1
1044,2016-06-04,99,1
1045,2016-06-04,109,1
1046,2016-06-04,113,1
1047,2016-06-04,112,1
1048,2016-06-04,107,1
1049,2016-06-04,109,1
1051,2016-06-04,120,1
1052,2016-06-04,112,1
1053,2016-06-04,100,1
1054,2016-06-04,106,1
1055,2016-06-04,111,1
1058,2016-06-04,124,1
1059,2016-06-04,115,1
1060,2016-06-04,92,1
1061,2016-06-04,97,1
1064,2016-06-04,109,1
1074,2016-06-04,112,1
1075,2016-06-04,106,1
1076,2016-06-04,104,1
1077,2016-06-04,101,1
1078,2016-06-04,98,1
1082,2016-06-05,108,1
1083,2016-06-05,92,1
1087,2016-06-05,100,1
1088,2016-06-05,88,1
1092,2016-06-06,141,1
1095,2016-06-06,118,1
1096,2016-06-06,126,1
1097,2016-06-06,118,1
1098,2016-06-06,138,1
1099,2016-06-06,125,1
1100,2016-06-06,129,1
1102,2016-06-06,90,1
1106,2016-06-06,114,1
1107,2016-06-06,100,1
1108,2016-06-06,99,1
1109,2016-06-06,96,1
1113,2016-06-06,82,1
1114,2016-06-06,111,1
1115,2016-06-06,112,1
1116,2016-06-06,121,1
1122,2016-06-06,118,1
1123,2016-06-06,145,1
1124,2016-06-06,107,1
1126,2016-06-06,101,1
1130,2016-06-06,105,1
1131,2016-06-06,142,1
1135,2016-06-06,116,1
1140,2016-06-06,119,1
1141,2016-06-06,113,1
1142,2016-06-06,82,1
1143,2016-06-06,88,1
1146,2016-06-06,92,1
1147,2016-06-06,86,1
1149,2016-06-06,107,1
1150,2016-06-06,109,1
1151,2016-06-06,111,1
1152,2016-06-06,108,1
1153,2016-06-06,134,1
1154,2016-06-06,111,1
1155,2016-06-06,110,1
1157,2016-06-06,131,1
1159,2016-06-07,110,1
1160,2016-06-07,93,1
1161,2016-06-07,116,1
1164,2016-06-07,86,1
1176,2016-06-07,108,1
1177,2016-06-07,107,1
1180,2016-06-07,95,1
1184,2016-06-07,128,1
1185,2016-06-07,115,1
1186,2016-06-07,107,1
1192,2016-06-07,93,1
1193,2016-06-07,88,1
1196,2016-06-07,119,1
1197,2016-06-07,90,1
1201,2016-06-07,90,1
1204,2016-06-07,104,1
1205,2016-06-07,102,1
1207,2016-06-07,124,1
1208,2016-06-07,98,1
1209,2016-06-07,113,1
1210,2016-06-07,111,1
1211,2016-06-07,100,1
1212,2016-06-07,119,1
1213,2016-06-07,110,1
1215,2016-06-07,143,1
1216,2016-06-07,121,1
1217,2016-06-07,110,1
1218,2016-06-07,111,1
1226,2016-06-07,104,1
1232,2016-06-07,122,1
1233,2016-06-07,112,1
1234,2016-06-07,85,1
1235,2016-06-07,107,1
1236,2016-06-07,103,1
1237,2016-06-07,108,1
1238,2016-06-07,106,1
1239,2016-06-07,107,1
1240,2016-06-07,146,1
1246,2016-06-07,106,1
1247,2016-06-07,100,1
1248,2016-06-07,106,1
1249,2016-06-07,104,1
1250,2016-06-07,123,1
1251,2016-06-07,117,1
1252,2016-06-07,108,1
1253,2016-06-07,121,1
1254,2016-06-07,113,1
1255,2016-06-07,113,1
1256,2016-06-07,109,1
1257,2016-06-07,103,1
1258,2016-06-07,109,1
1259,2016-06-07,108,1
1260,2016-06-07,118,1
1263,2016-06-07,143,1
1264,2016-06-07,108,1
1265,2016-06-07,125,1
1267,2016-06-07,106,1
1268,2016-06-07,98,1
1269,2016-06-07,87,1
1271,2016-06-08,124,1
1273,2016-06-08,110,1
1274,2016-06-08,98,1
1275,2016-06-08,123,1
1276,2016-06-08,117,1
1280,2016-06-08,110,1
1286,2016-06-08,144,1
1287,2016-06-08,130,1
1289,2016-06-08,123,1
1290,2016-06-08,131,1
1292,2016-06-08,125,1
1293,2016-06-08,132,1
1295,2016-06-08,117,1
1298,2016-06-08,104,1
1302,2016-06-08,100,1
1307,2016-06-08,104,1
1311,2016-06-08,115,1
1313,2016-06-08,98,1
1316,2016-06-08,98,1
1317,2016-06-08,87,1
1320,2016-06-08,92,1
1322,2016-06-08,119,1
1325,2016-06-08,88,1
1326,2016-06-08,82,1
1330,2016-06-08,103,1
1331,2016-06-08,103,1
1332,2016-06-08,105,1
1335,2016-06-08,115,1
1336,2016-06-08,84,1
1338,2016-06-08,92,1
1341,2016-06-08,83,1
1342,2016-06-08,98,1
1344,2016-06-08,95,1
1345,2016-06-08,108,1
1346,2016-06-08,146,1
1349,2016-06-08,127,1
1350,2016-06-08,148,1
1358,2016-06-08,105,1
1359,2016-06-08,115,1
1361,2016-06-08,107,1
1362,2016-06-08,99,1
1366,2016-06-08,97,1
1367,2016-06-08,100,1
1371,2016-06-08,105,1
1372,2016-06-08,123,1
1375,2016-06-08,103,1
1376,2016-06-08,107,1
1377,2016-06-08,109,1
1378,2016-06-08,105,1
1381,2016-06-08,82,1
1383,2016-06-08,96,1
1384,2016-06-08,95,1
1385,2016-06-08,95,1
1390,2016-06-08,100,1
1392,2016-06-08,100,1
1394,2016-06-08,86,1
1396,2016-06-08,134,1
1397,2016-06-08,87,1
1398,2016-06-08,117,1
1400,2016-06-08,87,1
1403,2016-06-08,109,1
1407,2016-06-08,133,1
1408,2016-06-08,93,1
1410,2016-06-08,109,1
1411,2016-06-08,104,1
1413,2016-06-08,98,1
1416,2016-06-08,118,1
1417,2016-06-08,102,1
1418,2016-06-08,97,1
1419,2016-06-08,116,1
1420,2016-06-08,116,1
1421,2016-06-08,145,1
1422,2016-06-08,135,1
1423,2016-06-08,108,1
1427,2016-06-08,138,1
1429,2016-06-08,129,1
1430,2016-06-08,106,1
1432,2016-06-09,114,1
1433,2016-06-09,84,1
1435,2016-06-09,91,1
1436,2016-06-09,110,1
1438,2016-06-09,84,1
1439,2016-06-09,84,1
1440,2016-06-09,101,1
1441,2016-06-09,115,1
1442,2016-06-09,98,1
1445,2016-06-09,109,1
1446,2016-06-09,98,1
1447,2016-06-09,91,1
1448,2016-06-09,95,1
1451,2016-06-10,117,1
1454,2016-06-10,93,1
1456,2016-06-10,116,1
1457,2016-06-10,103,1
1458,2016-06-10,89,1
1461,2016-06-10,94,1
1462,2016-06-10,110,1
1463,2016-06-10,108,1
1464,2016-06-10,104,1
1465,2016-06-10,124,1
1467,2016-06-10,91,1
1468,2016-06-10,100,1
1473,2016-06-10,124,1
1474,2016-06-10,103,1
1475,2016-06-10,112,1
1476,2016-06-10,113,1
1477,2016-06-10,111,1
1478,2016-06-10,114,1
1479,2016-06-10,103,1
1482,2016-06-10,84,1
1483,2016-06-10,89,1
1484,2016-06-10,95,1
1485,2016-06-10,97,1
1486,2016-06-10,96,1
1487,2016-06-10,91,1
1495,2016-06-10,108,1
1496,2016-06-10,112,1
1497,2016-06-10,94,1
1501,2016-06-10,123,1
1504,2016-06-10,119,1
1505,2016-06-10,143,1
1506,2016-06-10,109,1
1509,2016-06-10,103,1
1510,2016-06-10,106,1
1511,2016-06-10,102,1
1512,2016-06-10,102,1
1513,2016-06-10,105,1
1514,2016-06-10,106,1
1515,2016-06-10,104,1
1516,2016-06-10,105,1
1517,2016-06-10,103,1
1520,2016-06-11,106,1
1522,2016-06-11,104,1
1524,2016-06-11,91,1
1526,2016-06-11,108,1
1530,2016-06-11,131,1
1531,2016-06-11,118,1
1532,2016-06-11,90,1
1535,2016-06-11,88,1
1536,2016-06-11,106,1
1542,2016-06-11,113,1
1543,2016-06-11,114,1
1544,2016-06-11,84,1
1545,2016-06-11,84,1
1546,2016-06-11,108,1
1547,2016-06-11,112,1
1549,2016-06-11,141,1
1550,2016-06-11,134,1
1551,2016-06-11,136,1
1553,2016-06-11,108,1
1554,2016-06-11,139,1
1555,2016-06-11,143,1
1557,2016-06-11,103,1
1558,2016-06-11,112,1
1561,2016-06-11,99,1
1562,2016-06-11,103,1
1563,2016-06-11,101,1
1564,2016-06-11,117,1
1565,2016-06-11,99,1
1570,2016-06-11,105,1
1571,2016-06-11,115,1
1573,2016-06-11,105,1
1574,2016-06-11,145,1
1575,2016-06-11,109,1
1576,2016-06-11,110,1
1577,2016-06-11,88,1
1578,2016-06-11,97,1
1579,2016-06-11,105,1
1581,2016-06-11,90,1
1583,2016-06-11,85,1
1584,2016-06-11,107,1
1585,2016-06-11,87,1
1586,2016-06-11,85,1
1588,2016-06-11,82,1
1591,2016-06-11,101,1
1596,2016-06-11,86,1
1597,2016-06-11,101,1
1599,2016-06-11,102,1
1601,2016-06-11,124,1
1603,2016-06-11,95,1
1604,2016-06-11,86,1
1606,2016-06-11,111,1
1608,2016-06-11,113,1
1609,2016-06-11,94,1
1612,2016-06-11,84,1
1619,2016-06-12,118,1
1621,2016-06-12,86,1
1622,2016-06-12,115,1
1623,2016-06-12,121,1
1624,2016-06-12,115,1
1625,2016-06-12,123,1
1626,2016-06-12,117,1
1627,2016-06-12,121,1
1628,2016-06-12,117,1
1629,2016-06-12,96,1
1631,2016-06-12,113,1
1633,2016-06-12,118,1
1634,2016-06-12,115,1
1635,2016-06-12,86,1
1638,2016-06-12,119,1
1640,2016-06-12,85,1
1641,2016-06-12,97,1
1643,2016-06-12,121,1
1645,2016-06-12,125,1
1653,2016-06-12,117,1
1664,2016-06-12,108,1
1666,2016-06-12,97,1
1669,2016-06-12,82,1
1673,2016-06-12,114,1
1679,2016-06-12,146,1
1687,2016-06-12,120,1
1689,2016-06-12,89,1
1690,2016-06-12,127,1
1694,2016-06-12,91,1
1695,2016-06-12,94,1
1703,2016-06-12,111,1
1704,2016-06-12,114,1
1705,2016-06-12,108,1
1706,2016-06-12,109,1
1707,2016-06-12,105,1
1708,2016-06-12,105,1
1709,2016-06-12,109,1
1710,2016-06-12,104,1
1719,2016-06-12,103,1
1724,2016-06-12,109,1
1725,2016-06-12,104,1
1726,2016-06-12,101,1
1727,2016-06-12,103,1
1728,2016-06-12,99,1
1729,2016-06-12,86,1
1730,2016-06-12,98,1
1732,2016-06-12,85,1
1733,2016-06-12,101,1
1734,2016-06-12,91,1
1738,2016-06-12,96,1
1742,2016-06-12,108,1
1752,2016-06-12,85,1
1753,2016-06-12,85,1
1754,2016-06-12,101,1
1755,2016-06-12,99,1
1756,2016-06-12,93,1
1757,2016-06-12,96,1
1758,2016-06-12,86,1
1759,2016-06-12,81,1
1760,2016-06-12,98,1
1761,2016-06-12,103,1
1762,2016-06-12,95,1
1766,2016-06-12,100,1
1767,2016-06-12,101,1
1769,2016-06-12,83,1
1773,2016-06-13,113,1
1774,2016-06-13,87,1
1776,2016-06-13,113,1
1778,2016-06-13,117,1
1779,2016-06-13,129,1
1780,2016-06-13,113,1
1781,2016-06-13,114,1
1784,2016-06-13,111,1
1785,2016-06-13,114,1
1786,2016-06-13,110,1
1787,2016-06-13,93,1
1789,2016-06-13,104,1
1790,2016-06-13,92,1
1791,2016-06-13,102,1
1792,2016-06-13,97,1
1793,2016-06-13,106,1
1797,2016-06-13,98,1
1798,2016-06-13,104,1
1799,2016-06-13,107,1
1800,2016-06-13,105,1
1801,2016-06-13,110,1
1802,2016-06-13,122,1
1808,2016-06-13,95,1
1810,2016-06-13,115,1
1811,2016-06-13,111,1
1814,2016-06-13,113,1
1815,2016-06-13,119,1
1816,2016-06-13,124,1
1817,2016-06-13,138,1
1818,2016-06-13,123,1
1819,2016-06-13,123,1
1820,2016-06-13,125,1
1821,2016-06-13,108,1
1822,2016-06-13,106,1
1824,2016-06-13,110,1
1825,2016-06-13,90,1
1827,2016-06-13,121,1
1828,2016-06-13,101,1
1829,2016-06-13,116,1
1830,2016-06-13,113,1
1831,2016-06-13,117,1
1832,2016-06-13,113,1
1836,2016-06-13,111,1
1838,2016-06-13,131,1
1839,2016-06-13,111,1
1840,2016-06-13,108,1
1841,2016-06-13,113,1
1842,2016-06-13,107,1
1843,2016-06-13,109,1
1844,2016-06-13,82,1
1846,2016-06-14,114,1
1847,2016-06-14,87,1
1849,2016-06-14,91,1
1855,2016-06-14,108,1
1857,2016-06-14,117,1
1859,2016-06-14,107,1
1860,2016-06-14,94,1
1861,2016-06-14,123,1
1862,2016-06-14,123,1
1863,2016-06-14,125,1
1864,2016-06-14,130,1
1865,2016-06-14,142,1
1866,2016-06-14,110,1
1867,2016-06-14,122,1
1868,2016-06-14,100,1
1869,2016-06-14,84,1
1871,2016-06-14,95,1
1872,2016-06-14,125,1
1873,2016-06-14,119,1
1875,2016-06-14,125,1
1876,2016-06-14,126,1
1877,2016-06-14,118,1
1884,2016-06-14,109,1
1894,2016-06-14,98,1
1898,2016-06-14,84,1
1899,2016-06-14,93,1
1901,2016-06-14,111,1
1902,2016-06-14,96,1
1903,2016-06-14,111,1
1904,2016-06-14,110,1
1905,2016-06-14,109,1
1906,2016-06-14,109,1
1907,2016-06-14,109,1
1908,2016-06-14,110,1
1909,2016-06-14,98,1
1910,2016-06-14,96,1
1913,2016-06-14,109,1
1915,2016-06-15,115,1
1916,2016-06-15,108,1
1917,2016-06-15,115,1
1918,2016-06-15,102,1
1919,2016-06-15,106,1
1920,2016-06-15,108,1
1921,2016-06-15,103,1
1922,2016-06-15,89,1
1924,2016-06-15,93,1
1925,2016-06-15,82,1
1932,2016-06-15,143,1
1933,2016-06-15,96,1
1939,2016-06-15,113,1
1940,2016-06-15,110,1
1941,2016-06-15,114,1
1942,2016-06-15,131,1
1943,2016-06-15,130,1
1944,2016-06-15,116,1
1945,2016-06-15,146,1
1946,2016-06-15,93,1
1948,2016-06-15,120,1
1949,2016-06-15,108,1
1950,2016-06-15,120,1
1951,2016-06-15,102,1
1956,2016-06-15,113,1
1957,2016-06-15,109,1
1958,2016-06-15,103,1
1962,2016-06-15,96,1
1963,2016-06-15,122,1
1964,2016-06-15,112,1
1965,2016-06-15,117,1
1966,2016-06-15,94,1
1968,2016-06-15,112,1
1969,2016-06-15,87,1
1971,2016-06-15,98,1
1972,2016-06-15,98,1
1973,2016-06-15,103,1
1974,2016-06-15,104,1
1977,2016-06-15,101,1
1978,2016-06-15,109,1
1979,2016-06-15,103,1
1980,2016-06-15,102,1
1981,2016-06-15,108,1
1982,2016-06-15,127,1
1983,2016-06-15,106,1
1984,2016-06-15,115,1
1986,2016-06-15,111,1
1987,2016-06-15,103,1
1988,2016-06-15,107,1
1989,2016-06-15,107,1
1990,2016-06-15,111,1
1991,2016-06-15,107,1
1992,2016-06-15,108,1
1993,2016-06-15,83,1
2009,2016-06-15,89,1
2011,2016-06-15,83,1
2019,2016-06-15,121,1
2020,2016-06-15,110,1
2022,2016-06-16,110,1
2023,2016-06-16,99,1
2024,2016-06-16,115,1
2026,2016-06-16,102,1
2027,2016-06-16,110,1
2028,2016-06-16,107,1
2029,2016-06-16,109,1
2030,2016-06-16,110,1
2031,2016-06-16,109,1
2033,2016-06-16,108,1
2034,2016-06-16,100,1
2035,2016-06-16,131,1
2036,2016-06-16,108,1
2045,2016-06-16,83,1
2046,2016-06-16,109,1
2047,2016-06-16,95,1
2048,2016-06-16,92,1
2049,2016-06-16,83,1
2059,2016-06-16,101,1
2060,2016-06-16,108,1
2061,2016-06-16,122,1
2062,2016-06-16,106,1
2069,2016-06-16,89,1
2073,2016-06-16,103,1
2074,2016-06-16,110,1
2075,2016-06-16,121,1
2076,2016-06-16,109,1
2077,2016-06-16,103,1
2078,2016-06-16,117,1
2089,2016-06-16,130,1
2090,2016-06-16,117,1
2094,2016-06-16,124,1
2095,2016-06-16,108,1
2096,2016-06-16,89,1
2099,2016-06-16,111,1
2100,2016-06-16,109,1
2102,2016-06-16,120,1
2104,2016-06-17,100,1
2105,2016-06-17,127,1
2107,2016-06-17,89,1
2115,2016-06-17,100,1
2116,2016-06-17,97,1
2117,2016-06-17,98,1
2120,2016-06-17,114,1
2121,2016-06-17,120,1
2122,2016-06-17,97,1
2126,2016-06-17,107,1
2131,2016-06-17,115,1
2132,2016-06-17,113,1
2133,2016-06-17,115,1
2135,2016-06-17,109,1
2139,2016-06-17,90,1
2143,2016-06-17,103,1
2144,2016-06-17,109,1
2148,2016-06-17,121,1
2149,2016-06-17,111,1
2151,2016-06-17,110,1
2152,2016-06-17,106,1
2157,2016-06-17,96,1
2161,2016-06-17,124,1
2162,2016-06-17,125,1
2164,2016-06-17,105,1
2166,2016-06-17,107,1
2167,2016-06-17,101,1
2168,2016-06-17,102,1
2177,2016-06-17,89,1
2180,2016-06-17,88,1
2186,2016-06-17,84,1
2187,2016-06-17,108,1
2188,2016-06-17,95,1
2194,2016-06-18,93,1
2196,2016-06-18,94,1
2199,2016-06-18,95,1
2200,2016-06-18,88,1
2202,2016-06-18,103,1
2203,2016-06-18,119,1
2204,2016-06-18,83,1
2206,2016-06-18,99,1
2207,2016-06-18,97,1
2208,2016-06-18,102,1
2211,2016-06-18,95,1
2212,2016-06-18,88,1
2213,2016-06-18,88,1
2214,2016-06-18,108,1
2215,2016-06-18,95,1
2216,2016-06-18,99,1
2219,2016-06-18,110,1
2223,2016-06-18,110,1
2224,2016-06-18,107,1
2225,2016-06-18,89,1
2227,2016-06-18,106,1
2228,2016-06-18,110,1
2229,2016-06-18,112,1
2230,2016-06-18,116,1
2231,2016-06-18,112,1
2232,2016-06-18,110,1
2233,2016-06-18,112,1
2234,2016-06-18,109,1
2235,2016-06-18,112,1
2236,2016-06-18,97,1
2238,2016-06-18,88,1
2239,2016-06-18,87,1
2242,2016-06-18,120,1
2243,2016-06-18,103,1
2244,2016-06-18,113,1
2247,2016-06-18,111,1
2248,2016-06-18,107,1
2249,2016-06-18,107,1
2250,2016-06-18,103,1
2254,2016-06-18,88,1
2257,2016-06-18,103,1
2258,2016-06-18,107,1
2259,2016-06-18,120,1
2260,2016-06-18,116,1
2262,2016-06-18,88,1
2263,2016-06-18,115,1
2264,2016-06-18,118,1
2265,2016-06-18,102,1
2267,2016-06-18,86,1
2269,2016-06-18,91,1
2273,2016-06-18,112,1
2274,2016-06-18,120,1
2275,2016-06-18,112,1
2276,2016-06-18,109,1
2277,2016-06-18,111,1
2278,2016-06-18,110,1
2279,2016-06-18,111,1
2280,2016-06-18,109,1
2281,2016-06-18,106,1
2282,2016-06-18,84,1
2286,2016-06-19,117,1
2288,2016-06-19,96,1
2291,2016-06-19,124,1
2294,2016-06-19,114,1
2299,2016-06-19,133,1
2304,2016-06-19,107,1
2305,2016-06-19,105,1
2306,2016-06-19,116,1
2307,2016-06-19,116,1
2308,2016-06-19,106,1
2313,2016-06-19,115,1
2314,2016-06-19,116,1
2315,2016-06-19,111,1
2316,2016-06-19,131,1
2317,2016-06-19,108,1
2323,2016-06-19,104,1
2325,2016-06-19,124,1
2326,2016-06-19,119,1
2328,2016-06-19,104,1
2330,2016-06-19,96,1
2336,2016-06-19,139,1
2337,2016-06-19,108,1
2338,2016-06-19,106,1
2339,2016-06-19,106,1
2340,2016-06-19,109,1
2341,2016-06-19,94,1
2342,2016-06-19,106,1
2344,2016-06-19,107,1
2345,2016-06-19,101,1
2348,2016-06-20,108,1
2353,2016-06-20,119,1
2356,2016-06-20,135,1
2357,2016-06-20,109,1
2358,2016-06-20,111,1
2359,2016-06-20,111,1
2360,2016-06-20,109,1
2361,2016-06-20,105,1
2364,2016-06-20,112,1
2365,2016-06-20,109,1
2369,2016-06-20,94,1
2370,2016-06-20,98,1
2371,2016-06-20,110,1
2372,2016-06-20,117,1
2373,2016-06-20,112,1
2374,2016-06-20,113,1
2375,2016-06-20,107,1
2376,2016-06-20,109,1
2377,2016-06-20,111,1
2378,2016-06-20,97,1
2382,2016-06-20,109,1
2385,2016-06-20,99,1
2386,2016-06-20,119,1
2387,2016-06-20,106,1
2388,2016-06-20,102,1
2403,2016-06-20,87,1
2408,2016-06-20,103,1
2411,2016-06-20,132,1
2414,2016-06-20,120,1
2415,2016-06-20,112,1
2416,2016-06-20,117,1
2417,2016-06-20,113,1
2418,2016-06-20,111,1
2419,2016-06-20,110,1
2420,2016-06-20,111,1
2421,2016-06-20,110,1
2422,2016-06-20,87,1
2427,2016-06-21,122,1
2428,2016-06-21,102,1
2429,2016-06-21,109,1
2430,2016-06-21,115,1
2431,2016-06-21,114,1
2433,2016-06-21,109,1
2434,2016-06-21,113,1
2435,2016-06-21,106,1
2436,2016-06-21,90,1
2440,2016-06-21,103,1
2441,2016-06-21,113,1
2442,2016-06-21,115,1
2446,2016-06-21,94,1
2447,2016-06-21,109,1
2448,2016-06-21,87,1
2449,2016-06-21,86,1
2452,2016-06-21,113,1
2453,2016-06-21,96,1
2455,2016-06-21,109,1
2456,2016-06-21,88,1
2459,2016-06-21,118,1
2460,2016-06-21,110,1
2462,2016-06-21,119,1
2463,2016-06-21,110,1
2464,2016-06-21,124,1
2470,2016-06-21,126,1
2471,2016-06-21,115,1
2472,2016-06-21,139,1
2473,2016-06-21,97,1
2475,2016-06-21,148,1
2477,2016-06-21,121,1
2482,2016-06-21,138,1
2483,2016-06-21,126,1
2486,2016-06-21,149,1
2490,2016-06-21,114,1
2491,2016-06-21,112,1
2492,2016-06-21,113,1
2499,2016-06-21,119,1
2507,2016-06-21,105,1
2509,2016-06-21,92,1
2514,2016-06-22,101,1
2516,2016-06-22,128,1
2530,2016-06-22,95,1
2531,2016-06-22,102,1
2534,2016-06-22,91,1
2537,2016-06-22,115,1
2543,2016-06-22,118,1
2544,2016-06-22,127,1
2545,2016-06-22,128,1
2546,2016-06-22,130,1
2548,2016-06-22,129,1
2549,2016-06-22,125,1
2551,2016-06-22,116,1
2552,2016-06-22,120,1
2553,2016-06-22,132,1
2555,2016-06-22,113,1
2558,2016-06-22,88,1
2560,2016-06-22,90,1
2564,2016-06-23,129,1
2565,2016-06-23,101,1
2566,2016-06-23,113,1
2567,2016-06-23,107,1
2568,2016-06-23,127,1
2569,2016-06-23,139,1
2570,2016-06-23,132,1
2577,2016-06-23,129,1
2582,2016-06-23,83,1
2583,2016-06-23,106,1
2585,2016-06-23,106,1
2587,2016-06-23,93,1
2588,2016-06-23,94,1
2589,2016-06-23,98,1
2590,2016-06-23,113,1
2591,2016-06-23,87,1
2593,2016-06-23,119,1
2594,2016-06-23,83,1
2598,2016-06-23,96,1
2600,2016-06-23,127,1
2601,2016-06-23,93,1
2603,2016-06-23,89,1
2607,2016-06-23,114,1
2608,2016-06-23,104,1
2610,2016-06-23,121,1
2611,2016-06-23,108,1
2615,2016-06-23,113,1
2616,2016-06-23,124,1
2617,2016-06-23,91,1
2620,2016-06-23,129,1
2622,2016-06-23,103,1
2623,2016-06-23,88,1
2627,2016-06-23,121,1
2629,2016-06-23,132,1
2630,2016-06-23,137,1
2637,2016-06-23,117,1
2638,2016-06-23,131,1
2639,2016-06-23,146,1
2640,2016-06-23,112,1
2641,2016-06-23,130,1
2643,2016-06-23,143,1
